Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37646000000001, 23.185978828328142, 84.8436781724867
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 07:00:01
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:40 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
 2463.97 07 41 04.96  427.00   -8.60  -49.34    2.16   21.81   -5.75   22.56  284.76  472.63     6721  120.567199   23.169101  7124.57 
 2469.99 07 41 10.98  426.00   -8.69  -49.37    2.17   21.82   -5.66   22.55  284.58  477.44     6737  120.568476   23.168860  7142.12 
 2475.66 07 41 16.65  425.00   -8.85  -50.60    2.01   22.18   -5.15   22.85  283.24  446.67     6751  120.569719   23.168801  7160.09 
 2481.33 07 41 22.32  424.00   -9.02  -51.83    1.86   22.54   -4.63   23.14  281.91  415.89     6765  120.570962   23.168743  7178.07 
 2487.00 07 41 27.99  423.00   -9.19  -53.06    1.70   22.90   -4.11   23.43  280.57  385.11     6779  120.572205   23.168684  7196.05 
 2492.67 07 41 33.66  422.00   -9.35  -54.29    1.54   23.26   -3.60   23.72  279.24  354.34     6793  120.573448   23.168626  7214.03 
 2498.34 07 41 39.33  421.00   -9.52  -55.53    1.38   23.62   -3.08   24.01  277.90  323.56     6807  120.574691   23.168567  7232.01 
 2504.01 07 41 45.01  420.00   -9.68  -56.76    1.22   23.99   -2.57   24.30  276.57  292.78     6821  120.575934   23.168508  7249.99 
 2509.68 07 41 50.68  419.00   -9.85  -57.99    1.07   24.35   -2.05   24.60  275.23  262.01     6835  120.577176   23.168450  7267.97 
 2515.35 07 41 56.35  418.00  -10.01  -59.22    0.91   24.71   -1.53   24.89  273.90  231.23     6850  120.578419   23.168391  7285.95 
 2521.02 07 42 02.02  417.00  -10.18  -60.46    0.75   25.07   -1.02   25.18  272.56  200.46     6864  120.579662   23.168333  7303.93 
 2526.69 07 42 07.69  416.00  -10.34  -61.69    0.59   25.43   -0.50   25.47  271.23  169.68     6878  120.580905   23.168274  7321.91 
 2532.63 07 42 13.62  415.00  -10.48  -62.41    0.50   25.59   -0.24   25.59  270.56  157.18     6893  120.582204   23.168126  7340.39 
 2538.93 07 42 19.93  414.00  -10.58  -62.41    0.51   25.46   -0.34   25.48  270.83  170.24     6910  120.583581   23.167853  7359.59 
 2545.24 07 42 26.23  413.00  -10.68  -62.41    0.51   25.34   -0.43   25.36  271.10  183.31     6926  120.584958   23.167580  7378.79 
 2551.54 07 42 32.54  412.00  -10.78  -62.41    0.52   25.21   -0.53   25.25  271.36  196.37     6943  120.586335   23.167307  7397.99 
 2557.84 07 42 38.84  411.00  -10.88  -62.42    0.52   25.08   -0.62   25.13  271.63  209.44     6959  120.587711   23.167034  7417.19 
 2564.15 07 42 45.14  410.00  -10.98  -62.42    0.53   24.96   -0.72   25.01  271.90  222.50     6976  120.589088   23.166761  7436.39 
 2570.45 07 42 51.45  409.00  -11.08  -62.42    0.53   24.83   -0.81   24.90  272.17  235.57     6993  120.590465   23.166489  7455.59 
 2576.76 07 42 57.75  408.00  -11.18  -62.42    0.53   24.71   -0.91   24.78  272.43  248.63     7009  120.591842   23.166216  7474.79 
 2583.06 07 43 04.06  407.00  -11.29  -62.42    0.54   24.58   -1.00   24.67  272.70  261.69     7026  120.593219   23.165943  7493.98 
 2589.36 07 43 10.36  406.00  -11.39  -62.43    0.54   24.45   -1.09   24.55  272.97  274.76     7042  120.594596   23.165670  7513.18 
 2595.67 07 43 16.66  405.00  -11.49  -62.43    0.55   24.33   -1.19   24.44  273.23  287.82     7059  120.595973   23.165397  7532.38 
 2601.97 07 43 22.97  404.00  -11.59  -62.43    0.55   24.20   -1.28   24.32  273.50  300.89     7076  120.597349   23.165124  7551.58 
 2608.28 07 43 29.27  403.00  -11.69  -62.43    0.56   24.07   -1.38   24.20  273.77  313.95     7092  120.598726   23.164851  7570.78 
 2614.58 07 43 35.58  402.00  -11.79  -62.43    0.56   23.95   -1.47   24.09  274.04  327.02     7109  120.600103   23.164578  7589.98 
 2620.89 07 43 41.88  401.00  -11.89  -62.43    0.57   23.82   -1.57   23.97  274.30  340.08     7125  120.601480   23.164305  7609.18 
 2627.19 07 43 48.18  400.00  -11.99  -62.44    0.57   23.70   -1.66   23.86  274.57  353.15     7142  120.602857   23.164032  7628.38 
 2633.49 07 43 54.49  399.00  -12.09  -62.44    0.58   23.57   -1.76   23.74  274.84  366.21     7159  120.604234   23.163759  7647.57 
 2639.80 07 44 00.79  398.00  -12.19  -62.44    0.58   23.44   -1.85   23.63  275.11  379.28     7175  120.605611   23.163486  7666.77 
 2646.10 07 44 07.10  397.00  -12.29  -62.44    0.59   23.32   -1.95   23.51  275.37  392.34     7192  120.606988   23.163213  7685.97 
 2652.41 07 44 13.40  396.00  -12.39  -62.44    0.59   23.19   -2.04   23.39  275.64  405.40     7208  120.608364   23.162940  7705.17 
 2658.71 07 44 19.71  395.00  -12.49  -62.45    0.60   23.07   -2.14   23.28  275.91  418.47     7225  120.609741   23.162667  7724.37 
 2665.01 07 44 26.01  394.00  -12.59  -62.45    0.60   22.94   -2.23   23.16  276.18  431.53     7242  120.611118   23.162394  7743.57 
 2671.32 07 44 32.31  393.00  -12.69  -62.45    0.60   22.81   -2.33   23.05  276.44  444.60     7258  120.612495   23.162121  7762.77 
 2677.62 07 44 38.62  392.00  -12.79  -62.45    0.61   22.69   -2.42   22.93  276.71  457.66     7275  120.613872   23.161848  7781.97 
 2683.93 07 44 44.92  391.00  -12.89  -62.45    0.61   22.56   -2.52   22.81  276.98  470.73     7291  120.615249   23.161576  7801.16 
 2690.23 07 44 51.23  390.00  -12.99  -62.45    0.62   22.44   -2.61   22.70  277.24  483.79     7308  120.616626   23.161303  7820.36 
 2696.53 07 44 57.53  389.00  -13.09  -62.46    0.62   22.31   -2.71   22.58  277.51  496.86     7325  120.618002   23.161030  7839.56 
 2702.84 07 45 03.83  388.00  -13.19  -62.46    0.63   22.18   -2.80   22.47  277.78  509.92     7341  120.619379   23.160757  7858.76 
 2709.14 07 45 10.14  387.00  -13.29  -62.46    0.63   22.06   -2.90   22.35  278.05  522.99     7358  120.620756   23.160484  7877.96 
 2715.45 07 45 16.44  386.00  -13.39  -62.46    0.64   21.93   -2.99   22.24  278.31  536.05     7375  120.622133   23.160211  7897.16 
 2721.75 07 45 22.75  385.00  -13.49  -62.46    0.64   21.80   -3.09   22.12  278.58  549.11     7391  120.623510   23.159938  7916.36 
 2728.06 07 45 29.05  384.00  -13.59  -62.47    0.65   21.68   -3.18   22.00  278.85  562.18     7408  120.624887   23.159665  7935.56 
 2734.36 07 45 35.35  383.00  -13.69  -62.47    0.65   21.55   -3.28   21.89  279.12  575.24     7424  120.626264   23.159392  7954.75 
 2740.66 07 45 41.66  382.00  -13.80  -62.47    0.66   21.43   -3.37   21.77  279.38  588.31     7441  120.627640   23.159119  7973.95 
 2746.97 07 45 47.96  381.00  -13.90  -62.47    0.66   21.30   -3.47   21.66  279.65  601.37     7458  120.629017   23.158846  7993.15 
 2753.27 07 45 54.27  380.00  -14.00  -62.47    0.67   21.17   -3.56   21.54  279.92  614.44     7474  120.630394   23.158573  8012.35 
 2759.58 07 46 00.57  379.00  -14.10  -62.48    0.67   21.05   -3.66   21.43  280.19  627.50     7491  120.631771   23.158300  8031.55 
 2765.88 07 46 06.87  378.00  -14.20  -62.48    0.67   20.92   -3.75   21.31  280.45  640.57     7507  120.633148   23.158027  8050.75 
 2772.18 07 46 13.18  377.00  -14.30  -62.48    0.68   20.80   -3.85   21.19  280.72  653.63     7524  120.634525   23.157754  8069.95 
 2778.49 07 46 19.48  376.00  -14.40  -62.48    0.68   20.67   -3.94   21.08  280.99  666.70     7541  120.635902   23.157481  8089.15 
 2784.79 07 46 25.79  375.00  -14.50  -62.48    0.69   20.54   -4.04   20.96  281.26  679.76     7557  120.637278   23.157208  8108.35 
 2791.10 07 46 32.09  374.00  -14.60  -62.48    0.69   20.42   -4.13   20.85  281.52  692.82     7574  120.638655   23.156936  8127.54 
 2797.40 07 46 38.40  373.00  -14.70  -62.49    0.70   20.29   -4.23   20.73  281.79  705.89     7590  120.640032   23.156663  8146.74 
 2803.70 07 46 44.70  372.00  -14.80  -62.49    0.70   20.16   -4.32   20.62  282.06  718.95     7607  120.641409   23.156390  8165.94 
