id,name
5191,藍橋里、慈愛里、博愛里、壽星里、中山里、教仁里、新樂里、中原里、光明里、育仁里、河濱里、沙地里、南端里、港都里、江西里、新豐里、府北里、陸橋里、瀨南里、新化里、江南里
5192,三川里、草江里、長城里、北金里、東金里、新生里、後金里、長興里、青山里、民生里、復元里、林投里、國民里、社東里、社西里、博孝里、長生里、榮復里、文西里、文東里
5193,浩然里、振成里、德生里、振華里、正氣里、德政里、仁聲里、德望里、華聲里、蕉園里、永寧里、玉衡里、順昌里、文昌里、光耀里、興昌里、開平里、成功里、新江里、黎明里、愛平里、南港里、中東里、明莊里、大明里、秋山里、長驛里、建興里、建華里、漢民里、榮治里、東坡里
5194,成功里、鳳崗里、鎮北里、文德里
5195,縣口里、光明里、興中里、南興里、和德里、中和里、縣衙里、文英里、鎮西里、鎮東里、瑞竹里、誠義里、新興里、海光里、忠誠里、曹公里、興仁里、生明里、和興里、協和里、誠德里、三民里、北門里、武松里、文衡里
5196,東門里、瑞興里、誠信里
5197,國泰里、國光里、國隆里、國富里
5198,武漢里、武慶里
5199,新甲里、新武里、新樂里、新泰里
5200,新強里、新富里、海洋里
5201,老爺里、中崙里、中民里
5202,正義里、一甲里、二甲里、保安里
5203,鎮南里、富甲里、龍成里
5204,富榮里、善美里、南和里
5205,五福里、福誠里、福祥里
5206,福興里、天興里、南成里、大德里
5207,旗下里、永安里、振興里、慈愛里、復興里、中華里、實踐里、北汕里、南汕里、上竹里、中洲里、安順里、中興里
5208,明孝里、明正里、明義里、仁愛里、平等里、平昌里、明禮里、明道里
5209,德昌里、信義里、信德里、興化里、興仁里、前鎮里、鎮東里、鎮榮里、鎮昌里、鎮海里、鎮陽里、興邦里、鎮中里、鎮北里、忠純里、忠誠里、西山里、民權里、建隆里、振興里、良和里、西甲里
5210,盛興里、盛豐里、興中里、興東里、忠孝里、復國里、竹內里、竹東里、竹南里、竹北里、竹西里、竹中里、瑞竹里、瑞南里、瑞豐里、瑞祥里、瑞東里、瑞和里、瑞平里、瑞隆里、瑞北里、瑞西里、瑞崗里、瑞興里、瑞誠里、瑞文里、瑞華里、瑞昌里
5211,小港里、港口里、港正里、港墘里、港明里、港后里、港南里、港興里
5212,鳳宮里、店鎮里、大苓里、二苓里、三苓里、正苓里、順苓里、六苓里、宏亮里
5213,山東里、青島里、濟南里、泰山里
5214,山明里、松金里
5215,高松里、松山里、大坪里、坪頂里、孔宅里、廈莊里、合作里、桂林里、中厝里
5216,鳳鳴里、龍鳳里、鳳森里、鳳林里、鳳興里、鳳源里
5217,桃源里、勤和里、拉芙蘭里
5218,石安里、青旗里
5219,奏捷里、福壽里、福南里、林靖里、朝陽里、福隆里、福祥里、福海里、福康里、福人里、福地里、福居里、福東里、福西里、永康里、正文里、正言里、正大里、正義里、正仁里、衛武里
5220,復興里、長安里、中央里、啟明里、重慶里、中興里、光復里、光榮里、光明里、朝陽里、陽明里、重光里、西衛里、虎井里、桶盤里
5221,西文里、東文里、案山里、光華里、前寮里、石泉里、菜園里、東衛里、安宅里、烏崁里、興仁里
5222,鐵線里、山水里、鎖港里、五德里、井垵里、嵵裡里、風櫃里
5223,湖西村、湖東村、青螺村、白坑村、南寮村、北寮村、紅羅村、西溪村、太武村、隘門村、林投村、尖山村、龍門村、菓葉村
5224,成功村、東石村、中西村、潭邊村、鼎灣村、許家村、沙港村、城北村
5225,中屯村、鎮海村、小赤村、赤崁村、通梁村、吉貝村、鳥嶼村、大倉村
5226,橫礁村、合界村、竹灣村、大池村、池東村、池西村、內垵村、外垵村
5227,東湖村、西湖村、中和村、平和村、南港村
